SNMP sw2_ethif table:
1.3.6.1.2.1.2.2.1.20.100 = 0
1.3.6.1.2.1.2.2.1.20.5001 = 0
1.3.6.1.2.1.2.2.1.20.5179 = 0
1.3.6.1.2.1.2.2.1.20.10101 = 0
1.3.6.1.2.1.2.2.1.20.10102 = 0
1.3.6.1.2.1.2.2.1.20.10103 = 0
1.3.6.1.2.1.2.2.1.20.10104 = 0
1.3.6.1.2.1.2.2.1.20.10105 = 0
1.3.6.1.2.1.2.2.1.20.10106 = 0
1.3.6.1.2.1.2.2.1.20.10107 = 0
1.3.6.1.2.1.2.2.1.20.10108 = 0
1.3.6.1.2.1.2.2.1.20.10109 = 0
1.3.6.1.2.1.2.2.1.20.10110 = 0
1.3.6.1.2.1.2.2.1.20.10111 = 0
1.3.6.1.2.1.2.2.1.20.10112 = 0
1.3.6.1.2.1.2.2.1.20.10113 = 0
1.3.6.1.2.1.2.2.1.20.10114 = 0
1.3.6.1.2.1.2.2.1.20.10115 = 0
1.3.6.1.2.1.2.2.1.20.10116 = 0
1.3.6.1.2.1.2.2.1.20.10117 = 0
1.3.6.1.2.1.2.2.1.20.10118 = 0
1.3.6.1.2.1.2.2.1.20.10119 = 0
1.3.6.1.2.1.2.2.1.20.10120 = 0
1.3.6.1.2.1.2.2.1.20.10121 = 0
1.3.6.1.2.1.2.2.1.20.10122 = 0
1.3.6.1.2.1.2.2.1.20.10123 = 0
1.3.6.1.2.1.2.2.1.20.10124 = 0
1.3.6.1.2.1.2.2.1.20.10125 = 0
1.3.6.1.2.1.2.2.1.20.10126 = 0
1.3.6.1.2.1.2.2.1.20.10127 = 0
1.3.6.1.2.1.2.2.1.20.10128 = 0
1.3.6.1.2.1.2.2.1.20.10129 = 0
1.3.6.1.2.1.2.2.1.20.10130 = 0
1.3.6.1.2.1.2.2.1.20.10131 = 0
1.3.6.1.2.1.2.2.1.20.10132 = 0
1.3.6.1.2.1.2.2.1.20.10133 = 0
1.3.6.1.2.1.2.2.1.20.10134 = 0
1.3.6.1.2.1.2.2.1.20.10135 = 0
1.3.6.1.2.1.2.2.1.20.10136 = 0
1.3.6.1.2.1.2.2.1.20.10137 = 0
1.3.6.1.2.1.2.2.1.20.10138 = 0
1.3.6.1.2.1.2.2.1.20.10139 = 0
1.3.6.1.2.1.2.2.1.20.10140 = 0
1.3.6.1.2.1.2.2.1.20.10141 = 0
1.3.6.1.2.1.2.2.1.20.10142 = 0
1.3.6.1.2.1.2.2.1.20.10143 = 0
1.3.6.1.2.1.2.2.1.20.10144 = 0
1.3.6.1.2.1.2.2.1.20.10145 = 0
1.3.6.1.2.1.2.2.1.20.10146 = 0
1.3.6.1.2.1.2.2.1.20.10147 = 0
1.3.6.1.2.1.2.2.1.20.10148 = 0
1.3.6.1.2.1.2.2.1.20.10301 = 0
1.3.6.1.2.1.2.2.1.20.10302 = 0
1.3.6.1.2.1.2.2.1.20.10303 = 0
1.3.6.1.2.1.2.2.1.20.10304 = 0
1.3.6.1.2.1.2.2.1.20.10401 = 0
1.3.6.1.2.1.2.2.1.20.10402 = 0
1.3.6.1.2.1.2.2.1.20.10601 = 0
1.3.6.1.2.1.2.2.1.20.10602 = 0
1.3.6.1.2.1.2.2.1.20.10603 = 0
1.3.6.1.2.1.2.2.1.20.10604 = 0
1.3.6.1.2.1.2.2.1.20.10605 = 0
1.3.6.1.2.1.2.2.1.20.10606 = 0
1.3.6.1.2.1.2.2.1.20.10607 = 0
1.3.6.1.2.1.2.2.1.20.10608 = 0
1.3.6.1.2.1.2.2.1.20.10609 = 0
1.3.6.1.2.1.2.2.1.20.10610 = 0
1.3.6.1.2.1.2.2.1.20.10611 = 0
1.3.6.1.2.1.2.2.1.20.10612 = 0
1.3.6.1.2.1.2.2.1.20.10613 = 0
1.3.6.1.2.1.2.2.1.20.10614 = 0
1.3.6.1.2.1.2.2.1.20.10615 = 0
1.3.6.1.2.1.2.2.1.20.10616 = 0
1.3.6.1.2.1.2.2.1.20.10617 = 0
1.3.6.1.2.1.2.2.1.20.10618 = 0
1.3.6.1.2.1.2.2.1.20.10619 = 0
1.3.6.1.2.1.2.2.1.20.10620 = 0
1.3.6.1.2.1.2.2.1.20.10621 = 0
1.3.6.1.2.1.2.2.1.20.10622 = 0
1.3.6.1.2.1.2.2.1.20.10623 = 0
1.3.6.1.2.1.2.2.1.20.10624 = 0
1.3.6.1.2.1.2.2.1.20.10625 = 0
1.3.6.1.2.1.2.2.1.20.10626 = 0
1.3.6.1.2.1.2.2.1.20.10627 = 0
1.3.6.1.2.1.2.2.1.20.10628 = 0
1.3.6.1.2.1.2.2.1.20.10629 = 0
1.3.6.1.2.1.2.2.1.20.10630 = 0
1.3.6.1.2.1.2.2.1.20.10631 = 0
1.3.6.1.2.1.2.2.1.20.10632 = 0
1.3.6.1.2.1.2.2.1.20.10633 = 0
1.3.6.1.2.1.2.2.1.20.10634 = 0
1.3.6.1.2.1.2.2.1.20.10635 = 0
1.3.6.1.2.1.2.2.1.20.10636 = 0
1.3.6.1.2.1.2.2.1.20.10637 = 0
1.3.6.1.2.1.2.2.1.20.10638 = 0
1.3.6.1.2.1.2.2.1.20.10639 = 0
1.3.6.1.2.1.2.2.1.20.10640 = 0
1.3.6.1.2.1.2.2.1.20.10641 = 0
1.3.6.1.2.1.2.2.1.20.10642 = 0
1.3.6.1.2.1.2.2.1.20.10643 = 0
1.3.6.1.2.1.2.2.1.20.10644 = 0
1.3.6.1.2.1.2.2.1.20.10645 = 0
1.3.6.1.2.1.2.2.1.20.10646 = 0
1.3.6.1.2.1.2.2.1.20.10647 = 0
1.3.6.1.2.1.2.2.1.20.10648 = 0
1.3.6.1.2.1.2.2.1.20.10801 = 0
1.3.6.1.2.1.2.2.1.20.10802 = 0
1.3.6.1.2.1.2.2.1.20.10803 = 0
1.3.6.1.2.1.2.2.1.20.10804 = 0
1.3.6.1.2.1.2.2.1.20.10901 = 0
1.3.6.1.2.1.2.2.1.20.10902 = 0
1.3.6.1.2.1.2.2.1.20.14501 = 0
1.3.6.1.2.1.2.2.1.20.14502 = 0

